title,link
"""봄이 왔네 봄이 와""...'키움 완파' 롯데, 시범경기 4연승 ""단독 선두"" - 청년일보",https://news.google.com/rss/articles/CBMiakFVX3lxTE9xWXZGTnVUZ283RkM3Z0w2UlBOZXdSVHJGenByc0lNOC1kaGZLRzZnTXZPZjNOZVU5QjdqZlRtWVpVWkFKMzBZblNZcURjdFRCZk5zTW5lVVAzVHRGRnEyVmxpVEhZYkR4NlE?oc=5
"봄 롯데는 LA 다저스도 안 무섭다! '나균안 호투+김민성 홈런' 무패 질주, 시범경기 V12 보인다 - 더게이트",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBDRVRhNmdPOVpGYTRreGZEa3dHWnZEMUxfWkhIbGM2b2NTdlV4ZHRvSHgyTUdOeDRyWlRoUzJHZkltVFNLZVYxOVdIb2dUYURNWjNGLVlkSnA0cnUyNWIzMzgyTlZVWXFf0gFsQVVfeXFMT2U5QndraVhYVWNPRWZ5RGpxNTJkdVQ1SWZkcnRxM0VJVFJSVkQ3Q2JuVlo0VFdwdFdvMmFGZndxNVFhTXBkLTlDYlcxaEV2TFZjU0R6S0U2UTRxQ0E0U0JNUXdETl82OGxzSjBj?oc=5
"도박 징계-부상 날벼락, 내야가 텅 빈다...트레이드 복덩이, 외야 나갔다가 다시 3루 자리잡다 [오!쎈 부산] - v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE1SaDFhQjQ2VXBRWHI3ZE9hRzJZTGdUYXpydENDdkMxUDFOZzRLcWVxNmFNRXc2NW9iZVFGbUs5V056Q3ZXM0E?oc=5
"130m 초대형 홈런쳤는데, 왜 경기 후 나홀로 수비훈련 했나…사직에 ‘한태양’이 뜬다 - v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE1lUGI0UDNSckhqQUo4aUdRYXJSdldWUzgtU0E3UlVSOUszQmpVbHhHV0lEZ2NIQlJxOWxrRTBJT2p5am1jM3c?oc=5
"“뭐라도 이겨야지” 2승1무 시범경기 무패, 김태형 감독 신인 박정민 호투에 미소짓다 - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE84cXNhOFRwWnFxUVNqUTc3YkVSNXVhU2ZsNW9hZjZQQXRTV2h5cEUxekRDaEhZVjlBY1VjclRhc1d4dGZGR09yTkdMM3ZhUWM?oc=5
"'우승팀' 3선발-필승조 무너뜨리며 시범경기 무패, 김태형 감독 “만루 막은 정철원과 마무리로 나온 신인 박정민이 승리를 지켰다"" - v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE1CWDdkSmNxWGJZbmVzMDd2LU5GVHlxUFlpc0hzMEM2aXJsU1J6aUNkNUlIR3NrVnJfblZJczQwbVlxUE5qM3c?oc=5
지금껏 이런 '신인' 있었나? 명장 필승조 언급…벌써 150km 쾅! 범상치 않은 롯데 대졸 유망주 - v.daum.net,https://news.google.com/rss/articles/CBMiRkFVX3lxTFBmcV9oaEtISUxkd25NVWp3MktlSXNZLXdkWGhvcjBRRmRhaXJNOVBNdC1uaFFLakxqa1Vzb1g5NXR0ZU5BaXc?oc=5
"'타선 17안타 폭발' 롯데, 키움에 12-1 완승…시범경기 4승 1무 단독 선두 - 네이트",https://news.google.com/rss/articles/CBMiXEFVX3lxTE1mZklJSlJtbVllSllGWW02UGRGN1dmd0NabTQtLTFGd0xmNk8wQ3EwMnVGYVU5TDVnXzByNUFnMFJKUFNMUE1oRjVBWVhqQUp6Vmh0eDd4YXhiVGUy?oc=5
"""감독님도 총력전, 다른 팀들과 상황 달라"" 주전급 이탈→시범경기 무패...같은 '봄데'인데, 왜 무시할 수 없나 [오!쎈 부산] - OSEN",https://news.google.com/rss/articles/CBMiU0FVX3lxTFB3UUdHQjVMVVVuOWhPdTVhSmVueDdGNGt2dDBXZUdLUkpDZmVENEZwbUh4UmtRamFqWFRMMHVkbkhqVzIxSGVsY1l4aDZ0YktqSkFn?oc=5
"롯데 사고뭉치 4인방, 근신 해제→밀양서 훈련 재개…고승민-나승엽 5월 복귀 가능할까? - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9zaktFd3NoaDlQaThnamxYRXRBaHp0UjIyQW5iXzlITXduWUNUb0RlSE5wdHFUa0t6NElfNGJPc1pXN2hTT19SMThBS0NFNjg?oc=5
성장한 롯데 '아픈 손가락'→필승조 역할 해야 한다…최우선 과제는 '심리적 문제 해결' [SS시선집중] - 네이트,https://news.google.com/rss/articles/CBMieEFVX3lxTE9kNlE1eHMwRHZHbmNoZXZsajVtTVVfTzExSEJuV3pYYzRfc3VuTVBLNmZRVEpWUzdsY0VmRGpSSUV6NE1NdUNHby1pN21xV1FQU0VaNmtCc0QtV2RxVDVnNjUzZzZCODM1bXRNNWJNaWdBSUE0dkh1Ug?oc=5
"롯데, 시범경기 단독선두질주…두산·KIA 추격, KT는 아직 첫 승 없다 - 복지TV부울경방송",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBUbFhUNTIyaGlIU0gzZV9fYTYtajZrZDYwU1R4TGVRNzVRN0s4bEhVS1dYZ2owVEVjLVY3aDdoSjR3WWpKblBSelRaTElBaWU4UkprQlRDa1MzbHlWM1lER3VCY1c2bklR?oc=5
"KBO, 도박장 출입 롯데 4인방에 30∼50경기 출전정지 중징계(종합) - 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTFB0NUQ1RFY5cDU1RzVqTW9nQVE4OGFsWUY3bjM3WFpNRTMxaC02dWRGOHdxM0FIdllrcFh2T1VVUWxsb01JQlhBOXBvM2Rna1I1SDRETmRsamJ6TEnSAWBBVV95cUxQWWd5WUY2SlQ1OUdQTWJlSW9RTXJHWkszVDdwbUhsei1EWXh3NkRvZjB5OVJMcld1bWk5S3c2SWpiQk1jdjd1Q0d4TVJ0eUNGRUZhZDlrWktWYXVsMmNBUHA?oc=5
"원정도박 4명이 했는데, 롯데 40세 주장 왜 팀 전체 꾸짖었나 ""선수단 모두가 잘못한 일, 죄송한 마음 가져라"" [오!쎈 미야자키] - 네이트",https://news.google.com/rss/articles/CBMiXEFVX3lxTE1pVGs2Zm83WGdQWWVPS2ptRWJyQ1dKYV91ZTBxeVkwWGFHbHJ3UE03ZHE0Mlp1SDdZS2ZWZExfcHVvdTRWYnV4X1BncENxWUl0SG9Nc3lmdFJlbXF1?oc=5
"프로야구 롯데, 키움 대파하고 시범경기 4연승 '신바람'(종합) - 네이트",https://news.google.com/rss/articles/CBMieEFVX3lxTE1YM0toY3labVRBQTZsQTh0Zm5UaENMeWdBdmRFODU3SEN0d1AwSklQVFN1YTdsYmFVSVlaclgycHZTWHNzWGNraS1oZElpb0hjWThIWnFGeXBJTlBFbE5Vc1JFQ2ExSFhjVURFQVYwWDNPdGpQSlJQVQ?oc=5
"짜릿한 역전 무패질주 롯데, 목나경도 신나요 [O! SPORTS 숏폼] - 조선일보",https://news.google.com/rss/articles/CBMigwFBVV95cUxPYUlvbmxLT3FQVWY1eTZGakl4eXJtc0dRT0V6Vnp4VG9rbkFfRHRDOEVocW9uS2RyVHFVM2hpbE1ONXpVMm01UjJRVUxkdVFXTFNhcjZIZnNRWUw2Z21IamNBRzVuUldLaDRCS05rVThWS19CT0Y0NVN6c2ZPLWFpUF9pZ9IBlwFBVV95cUxQSUc3RzAyWW1uZmZnbnJ1VzAxNXl3eVh6T3hQZnJPcW41N1lKSHlST2NvdVhaZVJsUWJoSlBMcTJQd3BnOU1IYlJOTFZpTEMxTUNNdDAza3pDRUtqS2x5UDl1NUlhNTR0MTY0b09WdV9fdmo2Wng2ZzdTcS12NjB5TTl4U1FjXzhhdE0zVXBQdUZPLVV3ZXd3?oc=5
"'홈런 3방' 삼성, SSG 8-0 제압…롯데도 키움 완파 '무패 행진'(종합) - 네이트",https://news.google.com/rss/articles/CBMiXEFVX3lxTFA2NjEwYnRSZnVIOUxlWFdHY0VKd0l4dUdkdzJZSmNNNkprejI1eC02UlNSM3JUOThoaVVGUlhNakg0MEV4RHRmcV9qWktuektzX2JZd0R3NUxVSE84?oc=5
"역시 믿는 8회야! '5점 싹쓸이 역전극' 롯데, 시범경기 무패 행진...LG에 7-4 승리 - v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTFBFaFNmRmExMkZCc0FLYWt0Y3o2UFR5TXNFUnZfOFltYm5hcWFzSnEwODRyRzNlV2Q3em10eHA2Y2hvai1JTXc?oc=5
"'대표팀 0명' 롯데, 우승팀 LG 꺾고 시범경기 무패 1위다...한태양 투런+손호영 솔로, LG에 5-3 역전승 [부산 리뷰] - 미주중앙일보",https://news.google.com/rss/articles/CBMiYkFVX3lxTE90NHRTUkhQRWszN1ljZ0R1ZnFMcmVEOUVtRzJlcURmVFJrNURhWHNXYUlSRDlsTW1NSnpSUWkzOEhmRE0zMUUwMDNTMWtodnBYb0M5UmVsbVA2cUd4S1lRSzJR?oc=5
"'또 기대된다' 롯데, 우승팀 LG 상대 0:3→5:3 역전승! 한태양+손호영 홈런+정철원 만루 위기 삭제 [KBO 시범경기 리뷰] - starnewskorea.com",https://news.google.com/rss/articles/CBMidkFVX3lxTFBRbnFyWU10bkQtVXJDMEkwTEtnTktnanlFbzcwTVNpeHRUQmtRc3VpNEFmc1FMVjllUDU4WFFvblZYQ3VkQ1AyOHNocHNjeloxa1h1UGRxMnFOZGlyckRsajM4eFF1WnI4c0RDWFNBVDhKUzFGbVE?oc=5
"LG 1차 출신 아픈손가락, 2G 연속 쾌투…롯데에서 꽃 피울 수 있을까 ""좋은 모습 보여드릴게요"" - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5wcXU4RnNQSXdzRG9xb3ZuN2NsWHg2WG5zMmE2bTZXNDRpQVdPcXNGU211UFNvVWJfRlhaWERBZ3pFRlRHeDVZaW9lYkhaOWs?oc=5
"""일주일 만에 또""…'부산 출마설' 한동훈, 최동원 유니폼 입었다 - 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1RWm0wbVBfYXV2aE5sb3psN3VveWtpN2FFUDZMOEx3OU9ITENxZEVWbWlUS1gxOC05enNtWXdOVENVM200bVN1VVBmQVp1Z21UVGVJ?oc=5
"'7-4 역전극' 롯데, LG 사직서 잠재웠다…8회 집중타선에 전민재 홈런까지 - v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE5FU25XZ1JzbjFVWHFUR2dQVHdJWGEyX25lNnpreURZc1FBN0ZaaWtCZlotVnlHbXQzSGVsNjM3N3d3LXFYOWc?oc=5
"‘사생활 논란+교통사고+부상’ 롯데 불펜, 윤성빈 152km 강속구에 웃어본다…‘첫 무실점 세이브’ 김태형 감독 복안 통할까 - sportalkorea.com",https://news.google.com/rss/articles/CBMiggFBVV95cUxOZnk1a2N3UVJ0dkI1OFpuX21DcEpOQVFPcGJoRFVQZ1ljM3lxT0lVU0JmZ3dRc09JUG9Va0ZxODVpX0JmeEs5b0xpYkRMMXZsQ1BWTVF5TnN2dWtLcU9BWjRXRnVlZDRnYWdMWVZwZVNkakdTc3hyY2NqNUpXYXZRUE5B?oc=5
"또 '봄데'면 어때? 롯데, 찬 밥 더운 밥 가릴 처지 아냐, 일단 이기고 봐야!…시범경기서 펄펄, 본 경기서도 펼쳐야 - v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE5LcndVSWtLejcxejJlNFRGdlFTay1yLWZLUW1sSXRtS2tpdUR5R2VYekRZa21sQmQ5MTZ1MDJXSjR3SDh2cWc?oc=5
"프로야구 롯데, LG에 역전승… 시범 경기 단독 선두 신바람 - 한스경제",https://news.google.com/rss/articles/CBMia0FVX3lxTE9reHRGNUNYcDZTRWZTTko5a0pWTWZKZTNjNkFNWHgycThyYkNmOXJtbTB3RDVaZGMtelgwVUpaTXc4aFhZMnN5aGNSb1N4U29BZGhZMkNPWmx3d2JwVkVnSTRNSzl0UDJjaHlB0gFvQVVfeXFMTjNXcjB1dGlZa2hjODUzYmxtd1htWllJYzgyQlpLbzRnWUplX096c2NZYk0tQXRFVm82UVNEb2F5NE9UWTBsUDFULTVCc0IxOXBNa3JMcUViLWdpZGNDWG92U3NualBZbWNpTURsYUFB?oc=5
"130m 초대형 홈런쳤는데, 왜 경기 후 나홀로 수비훈련 했나…사직에 ‘한태양’이 뜬다 - 미주중앙일보",https://news.google.com/rss/articles/CBMiYkFVX3lxTFBvMDFkaWhWWlBwNDhuVkloNDYyR0tadm9KQ2ctM0ZlTmNyVnN2RDQ0SksxVm5JaE5DZW4wVkZPOHF4YWEtYlU3eDVaeWZUcEVaYnBYVnJKd3VWN3B1TU9lMmZR?oc=5
"'벌써 봄이 왔나' 8회 5득점 빅이닝→짜릿한 역전승, 롯데 또또 LG 꺾고 시범경기 무패 질주하다 [부산 리뷰] - 미주중앙일보",https://news.google.com/rss/articles/CBMiYkFVX3lxTE45c0JOazgzWG5ncmNSQU5mNVhCc3JNRzVVZVZXQzlxYk5ibU1RRWg0NUpGUkVOT1ZweEhxY1YyZU1zbUFIemxsUjE2TjU3VE5pakdCbHA2UUNtNmlqeXpJVTdn?oc=5
"일은 터졌고, 더 단단해진 롯데 자이언츠 - knn.co.kr",https://news.google.com/rss/articles/CBMiVEFVX3lxTE4yOVlaMWpYTmFvZ1RuWDRGRVlLM2pFdmd3b3I5XzlydUREOXd2clBVUm52VEQzY0NRZ2NNYUNSajBIT2tvWDBxd21uSDYzLUhjQURwYQ?oc=5
"과정도 중요하지만, 증명만이 답이다. - 브런치",https://news.google.com/rss/articles/CBMiR0FVX3lxTE1pR1IyclVEOUd1d1V4TUNRUnpDdEd4SE1jaDJybGM0MzJwajZqdndodHNfbjZtRnNTVXo3SWdUUDZHMUVJd0dn?oc=5
대만 도박장 출입에 성추행 의혹까지…롯데 자이언츠 '날벼락' - 중앙일보,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9fcGlQU2MydjNxSENsNFNOU01RTzJlSkZvajR6aUJONXlJTjFQeDNfY29KSzA1VjNUZGpMRlRZWjZSTG1yTC11c3lqY05MWXpKc0w1SlVB?oc=5
"KBO, ‘도박장 출입’ 롯데 선수 4명 30~50경기 출전정지 중징계 - 조선일보",https://news.google.com/rss/articles/CBMigwFBVV95cUxObFd0QVZydFdVVFVDa0diWlN5VHZCdDV4Q2lZWGRubHRvZjZkZXoxbExrcVlyemxERVVBMTJEcm5GcFpEX1BvenVXSGM4RjhkMHR3NDdwQ2Z0eEVVUmVja3J2WXJ2Z0h5WW1qOWFmaHJXN1FqRlh6MEZFRXFWYThOSFdCc9IBlwFBVV95cUxPbVJjaHMxak5aaTVqLXI2Qk5JQ0k2bWV3c3NnbVRmNWVjdGQ2bllJU3JQWHctSjNSQXhCSk1hVFFPQXNiWkFZckpRVjlzMmQwVHllNXdGTjFMUm1ZWHNOWFN3cm1ZUG9iTDdoRVYwM3JoTktwck1aZWxTc1A5M2NCbE1xcENCQWJlWDdkRml2RXNMc2NpVnY0?oc=5
"왕자님 오셨다! '롯데 장남' 신유열 미래성장실장, 롯데-지바롯데 교류전 직관 → 단백질 에너지바 직접 전달 [미야자키 현장] - 조선일보",https://news.google.com/rss/articles/CBMigwFBVV95cUxOTkVpQlJMS0tYbmd6Z09zLUE1Y1RKRG0wSm9UX05hczRNZzlJWWFJRlRNNGQ5SjhyNzJsT0s2UXZ4NERuZWVJWVpqY2JpM2RWWWFzYUVHcXVOWGVjZWxrWUFHeHlOR0o4RUNzRUJwT2FWMkZ2bzc0R2lCUGItTWthWTFPd9IBlwFBVV95cUxOZXNISE5jbmdvLW5Sak9pa0I4blluMGl2ek1WM0FTUTQwa0ZXampKc19OaGJHaUVCY3VncUlKNG8wZTJfdmJGZnF1SEloRDNBVVB0OUJ2TUZOc3poSi1qVGVKVENvSHhiYW9hQmxYcUxuTTBWTHVSTkJYRDRkNklBNG5MZS0tYi1nbGRIaS12bXJnYXNDQ0RF?oc=5
"롯데, LG 잡고 시범경기 선두 질주…'문동주 무실점' 한화, SSG 완파(종합) - 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1pVDhzNjAwc2VVMXBaN2c4cEVBU1RGSzBlQkkwRTdKMGpwQTBMamZNSHVRZkkwdTRjaGhCejlVc1Jzby1uS2QyYnB4cDFBUmxUaXVkNnJyT1lQOExqOVdOUtIBeEFVX3lxTE56R3RfUzhSZ3ZlbXNETVI1eE5yZTNCWkc4bG9nVmxRbXVPeV9vM2VTMHFxREFydzVfcGkwUHVNNW83aTJsX0UtREt1d0FZNUpueVgweXhHd05xZWNNalQ2cXExU1prQmJFbURfenYwdmJZUzlMVWlReA?oc=5
"""자리 차지하려는 선수가 한 명도 없어"" 솔선수범 캡틴 독설, 롯데를 깨웠나…'도박 징계+줄부상'에도 시범경기 무패 - OSEN",https://news.google.com/rss/articles/CBMiU0FVX3lxTE4xOVl2eUpTQXNITzRlSG1ZdTl2RkhvSzVhQ2NlT1M3R3V0RHBac053UldCbExSYjdQb1dSSVFvMFlwTWNUWWIxRDdCN01hQkh1Tlc4?oc=5
"도박 징계-부상 날벼락, 내야가 텅 빈다...트레이드 복덩이, 외야 나갔다가 다시 3루 자리잡다 [오!쎈 부산] - 미주중앙일보",https://news.google.com/rss/articles/CBMiYkFVX3lxTFBKai1qOWVhelVjdnBBb3habEVkcnhlM00yUHhuSjlmcThIcDE4eDZXWlVIeXRUX3pldzh6VS1MZ0NqZlgyV2RCZEU0MlVZTS1yR3YtN1BxMHg5MzBEMFNzRS1R?oc=5
"""한동희가 또래 중엔 최고죠"" ML 스카우트도 복귀 기다렸는데... 옆구리 근육 손상→개막전 불발되나 - starnewskorea.com",https://news.google.com/rss/articles/CBMidkFVX3lxTE1rX0ZBVC1FU3dwYlJ4RXBoYmh5VTZoVWN1VWNXLVZ2VUdRTVU3SHV4RFh4Yjlyczk5Y0xMeFU1RnBUTFVrTDdNam9GOFlYU1hHTFNCajZfSkRnS1NzaWJXbmdNWFZ2Ym9GSHNnYlVyQzl4QWRWUFE?oc=5
[사진] 첫 시범경기 승리 장식한 롯데 자이언츠 - 네이트,https://news.google.com/rss/articles/CBMiXEFVX3lxTE92UUJjRE5LcFBLQ0duTGJpQVVtc0MzMV95RjRBcTd0bEhLTVA4NG82T3JiQU9HdkFPRGd2UW1IbHQ0VzlMbERzSi1fM0dKTXNBV2pQdUtLWkZ0X2h2?oc=5
"'승무승승승' 롯데 파죽지세 무섭다, 17안타 12득점 대폭발→시범경기 4연승 폭풍 질주!…나균안 5이닝 쾌투+김민성 홈런포 [부산:스코어] - xportsnews.com",https://news.google.com/rss/articles/CBMiVEFVX3lxTE1PMkdMa0Z3R3kwUkRISlljZE0yUGhud21SV2U2SHJ1Q2h2VEtjb09EMVk0dVhjY3VRaGtnVlBZdjFUUEpQaWZFSzJ0eGswZmxmb0dQSg?oc=5
"'구슬땀 흘린다더니' 롯데 자이언츠 선수 3명, 대만서 도박·성추행 논란 - 뉴스1",https://news.google.com/rss/articles/CBMiV0FVX3lxTFBiV3MwOXZFalpuc1QyV3V6VVFsMFZRZDRRUnhoeEtxOFI4S09QaDFZRW8tdHQ2a1RhTGhac2w3V0ZNRFFuNjM4WW11NVNkMEs3VUlMWElRYw?oc=5
"“뭐라도 이겨야지” 2승1무 시범경기 무패, 김태형 감독 신인 박정민 호투에 미소짓다 - 미주중앙일보",https://news.google.com/rss/articles/CBMiYkFVX3lxTE9UaHczN1pxaGpWSUVYNnFTUWNKVzBpRm5tMjhUYlhMd3pIbEdsVjNMOGhkVGFUY1B2SGJOTmJORDFMV3FvUVFtTF9lQ1lNU2FiQ0VocEh0aWhaYUI3eklibkJB?oc=5
"'고나김김' 롯데 도박 4인방, 방출 철퇴 나올까…""KBO보다 더 징계"" 단호한 롯데, 단죄의 시간 왔다 - 조선일보",https://news.google.com/rss/articles/CBMigwFBVV95cUxQTUNydHhEdHZlTUc5NmVaWUxqS1pXOUFtSVBaMlBvNllpQXZiRHI5dmdBbmpTdGtnNEdpelJQTVJhaEt0eTF4dWdmc1NicS1nVVU3b1JILWU1QjFwYUJYNFg3NDExNkdQc0duOElTS1MwVTMtT3I2SHVKOHVUSVR1WDZic9IBlwFBVV95cUxPR3N1M3l2Z2JsdXJEVmNpcXdTV0tJTDluSzZKXzZ5MjhscWJzdGQtREhkT2NaR1lWclE2Y3F3RC0xaHJaaFFReXdYV3lCTHFIOF9Pc0NOS08xajdITGprbG9QaFhKckJhRWtmWW9JVEJ4RjZQVmtGMW9ZTENaR00yWjhyM2J5SmxlYlVIeGtXQUFsWnYtdkpJ?oc=5
프로야구 롯데 연봉 계약 마무리…전민재 첫 억대 연봉 - v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE9sTkZxTi16QThtdE5rWmcwc3lRZHh5REl4RjZFb0luMEMtUk5fV1IxY0dIaW9ZOEpkeVVFQmdNT1dqZjBvSS1WelNsVlhJRVU?oc=5
"'고나' 징계 듀오에 한동희까지 부상, 개막전 1루수가 사라졌다…""1루 정말 고민이야, 징계 받은 애들과 같이 돌아올 수도"" [오!쎈 부산] - 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5CcG02MS15VUF3T0hqSXF0LWc3eHd5SVdwX2w2bEJqdWVOcU0wNGhTMHNyYTEyUVUyTlZKSUF4eU1pWklmWV9weF84ZDYwLUNCRW5VV3YybGIyVHFYWjQ2Yg?oc=5
[사진] 첫 시범경기 승리 장식한 롯데 자이언츠 - 조선일보,https://news.google.com/rss/articles/CBMinAFBVV95cUxPNnlBRFBhX3ZtTkM4TmxLU1FHTE5uenRsTTU5eU1LWlNvdkx4aGk2cTByRVZhYXBPbFVVOVpmSzRLZGxpc3daTnpjejJoM3dQc3V5M3d4ZlN5MlBSQndjcGt3cHNWb1VoUmhNMUZ0LVhZbWxjb0VuNEVWVUVzV1pZLW9RUnVrMjNSQmx6WkM3MTlKLUd3bGJCTUpOam3SAZwBQVVfeXFMTzZ5QURQYV92bU5DOE5sS1NRR0xObnp0bE01OXlNS1pTb3ZMeGhpNnEwckVWYWFwT2xVVTlaZks0S2RsaXN3Wk56Y3oyaDN3UHN1eTN3eGZTeTJQUkJ3Y3Brd3BzVm9VaFJoTTFGdC1YWW1sY29FbjRFVlVFc1daWS1vUVJ1azIzUkJselpDNzE5Si1Hd2xiQk1KTmpt?oc=5
"""감독님 머리 아프게 할 것"" 다짐하더니, 이대로 1루 주전 꿰차나...롯데 김민성 홈런 폭발→""최대 고민"" 사령탑 걱정 날릴까 [부산 현장] - xportsnews.com",https://news.google.com/rss/articles/CBMiVEFVX3lxTE4zaXJvRGpzenV1ZmJpS1BaMHpLTUxDM2RGbHc2MEtvRU5aekJRbUowSFQtTHlpb1ZONXB6dzVfUWY4YlhVOUlGRk1nLTFSNEp4dWJnaA?oc=5
"프로야구 롯데, LG에 역전승…시범 경기 3연승 단독 선두 질주 - 네이트",https://news.google.com/rss/articles/CBMiXEFVX3lxTE5Xc2swNk85cjlYbWE0ejR3WDg1eEkyaE5aM2U2R0ZGUTIyTXprY29Ja1YycmlsYTBNWFBveF9KVkgyT0NLNjJKWm5hdW9Ldkg1LVM4MzJLRXprRXFZ?oc=5
"'4번의 동점' 롯데-KT 치열한 접전, 결국 비가 갈랐다…6-6 무승부 - maniareport.com",https://news.google.com/rss/articles/CBMie0FVX3lxTFBOeFltWm9NQjg3dEozM0k3eGFERVlwNVRxbWNlRXRRNy12OW9aWjBKa25GTkRRc01jNkNibzNwQS1wTDdYQ1FuS3V5b2ZZdk00QnJfeWVyRGsyRmN1MWVmZUJRZmNJVjQ0Qlk5UWFwMU55c0FadjYtdHRpQQ?oc=5
"'8회 5득점' 롯데, LG에 7-4 역전승…시범경기 선두 질주(종합) - 네이트",https://news.google.com/rss/articles/CBMiXEFVX3lxTFAzZzAwZzJEZ2NPTllKYXh6Z1l2Q3ZzdmZhR0dFNklnR21TWlVVOVo5WE9rUGdxeFZ5cVZhNzZiSE5tSC1KYWRpOVpxRGltSkJxalZ3WjZyREpCd3RQ?oc=5
성장한 롯데 ‘아픈 손가락’→필승조 역할 해야 한다 …최우선 과제는 ‘심리적 문제 해결’ [SS시선집중] - 스포츠서울,https://news.google.com/rss/articles/CBMiWEFVX3lxTE42SHpIQWN0YVZNMW5Wa0RuTEFCWmdQT1lOWHphUll6ZHdYM3d5dmQ2UzNWUmpCNTk5alZsdl9VeTI1cHNiWVpBajdtOXBuYkhseWFHWWhjSEc?oc=5
‘불법 도박’ CCTV에 딱 걸렸다···롯데 자이언츠 “나승엽 등 4명 즉각 귀국 조치” - 경향신문,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9rV0VwelR5RDVBV3hRNC12VnRRakFvN0psVFlwNi1xWU5vMC1aS2dmOHR5bjdBbHl4VDFSWXgtenpyN2ZBdmZRLUpmZ2k0ZGxnNk04VkVQX3pZUdIBX0FVX3lxTE14Qm1ySEhvclBXQUo3NUlJZlRpZmZxeENURlNoTTVlUGYtOU01dnVqSTNURVBfYktEQWVRUF9WSVVnazI5VHJadmVpNVI0NURuOUdidjdfbm1Fc3I0UGdj?oc=5
"'이게 뭔가?' 롯데, 그래도 야구 하자! 징계는 징계, 야구는 계속돼야...사직의 함성은 멈추지 않는다 - v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE9RLUswSURmMFJwVUI3eVZkNGh4ZGt3bVZaRDlCVUtHRnBtSEI4ODBLYldHRlJGQlZaTVI4Z3F4eU50Q1RpOWc?oc=5
"""내 자리가 없다""더니 칼 제대로 갈았네…롯데 '트레이드 복덩이' 타이틀 되찾으로 간다 - SPOTV NEWS",https://news.google.com/rss/articles/CBMib0FVX3lxTE5IbERLVTJRcGJKTUlZaW9qS2VkSlBubFBLZGlfa2Fodjc3bEI5S3lhaGFrdG1JX1JGTS1SdklzX1NScGlTMk9aZWVEYVRqVzU3SDNwdk9zU0RnQ2JjMFBna3pteTdEZWhoQkFhbkY1dw?oc=5
