date,title,link
2026-03-05,“놓친 것 많다. 올해 더 빠르게” 투수 공략법 달라진 롯데 윤동희의 냉철한 자기분석 - v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE55S0htQXBpd2pQTVhUQ243M05xT0dleXJ0bUpaYU94bVQyRmJwS0V0NHF6N1hacXNmczRHYkw2SFdlLUZuZmQwTEtJVEQwV28?oc=5
2026-02-22,"""순간 자만했다"" 6년차 '아픈 손가락', 日 자비 연수까지 발버둥…이제는 물러설 곳 없다 - 미주중앙일보",https://news.google.com/rss/articles/CBMiYkFVX3lxTE9hZFMtZ3JzWWN6Tl9DamUtX3RVY005Zzkxd01pUlZkV0FVS2RtUEQ5VDViNUdmMFFMRVFsQndtRkVjanRXSmE3cFNGNGFOV2xKRGdRNFd6dTR5MlFDeEVTUFFn?oc=5
2026-02-23,"윤동희 2타점 터뜨렸지만…'와르르 무너진 마운드' 롯데, 日 요미우리 2군에 2-11 완패 - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1IaDY0dzRGOXFtVlRWSGR1SWhOdnVUSVJFeDFxeU04SUV1TzJTYU9Ed3FYTHdsMHVKOUpqbkpZWDE5TzRraDJGWEY3dF9aLXM?oc=5
2026-03-03,주전 이탈 속 결속 다진 롯데…“가을 야구 간다” - KBS 뉴스,https://news.google.com/rss/articles/CBMiZkFVX3lxTE1sZENCQVB3eEVaUUU0c1JTZXZxZlVRcEZUbXltLW5vbFBhOHlvRjFTSVdaM2l0LUxJNnQwOGZDRUd5SWlYTnhyUDdBeU1HSGFjR0hQXzhUYzl2dElTdnVRQmlRQlo4QQ?oc=5
2026-03-04,"외인 ‘원투펀치’ 롯데, 가을 야구 도전 - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBiYlJMbThYU2NhaUVhbzZkbHBFYl9MS2c2cnNFMFFSN20zc2JScTZSOXdWaXVtSHdLZ0RGd1hpVDdMRXRMZHBvbGlVOHl0M28?oc=5
2026-03-04,"롯데 자이언츠 ""50경기 징계 김동혁 방출, 사실 무근"" - 네이트 스포츠",https://news.google.com/rss/articles/CBMiXEFVX3lxTFA3ajlQbXFZUTNiQmtGelFXZ2trTndlbm4tbEd5cHE0dnNDY29obElBR2diYlkyT0gtZVUtN1V0ZGxzbmtIaEktU0Z6cWZUYmVDRlFjN21KTUZDM19h?oc=5
2026-02-23,"롯데 불법도박 4인방 향한 김태형 감독의 일침 ""생각 없이 행동했으면, 책임져야지"" - SPOTV NEWS",https://news.google.com/rss/articles/CBMib0FVX3lxTE1Id3g2SHY0X3otVjNQYWRyZlpEN3BBRzF0eHlmUWtJT195cXpNeDV2MTBSaHFnYUtTbWlyVTZ2TmNBQWtqVzl0cDJFeVVtbENaemNhSlJONnNsNGpodTNrVWNhYkpZQm1ETkpCdE1rRQ?oc=5
2026-01-21,프로야구 롯데 연봉 계약 마무리…전민재 첫 억대 연봉 - v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE9sTkZxTi16QThtdE5rWmcwc3lRZHh5REl4RjZFb0luMEMtUk5fV1IxY0dIaW9ZOEpkeVVFQmdNT1dqZjBvSS1WelNsVlhJRVU?oc=5
2026-02-13,"'롯데 자이언츠 날벼락' 주전 핵심 선수들, 대만 게임장 CCTV 포착 - 노컷뉴스",https://news.google.com/rss/articles/CBMiUkFVX3lxTE1COTlpMy1nUTJGZklXMlJKRUNIaVd5c0FQN2U4dTNaZjl1cXRjNGFQN1NKNU53MXpMRGdXWjdDYmFkbjJKT0NxSUlGU0w2d2hFT2c?oc=5
2026-03-05,"얼마나 인상적이면, 명장이 이렇게 칭찬하나…롯데 3R 유격수 유망주, 눈도장 제대로 찍었다 - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBNUkhGOW1YR3pYcnBkMG1pOW1vMWRCSm1TTUVPb0JqRm5pcGdnZ0VMZVNTc2R4cHBjYXlfOWJqUFloOUEwLWtyOFBBc1NOMXM?oc=5
2026-02-15,‘키다리 아저씨’ 신동빈 미담에 찬물…롯데 도박 4인방에 팬들 분노 - 조선일보,https://news.google.com/rss/articles/CBMikAFBVV95cUxNdjVKXzI1M1lnQWI3ajBfQmNwZzVmU29fS0xtTTc1T1Rnd0NIbDZCdnl5U1V2YW15MklwWExJUmlTRk1MRmtmdmJpMXdkVFZ1c1ZWbkI5ZGlVYVkzRkw5NzVuWWVyQ1BUZnFHbVI4T09RZWtfb3l2SUwyZ01IekVCanRoVUFySGN6dy0tSDBTR2rSAaQBQVVfeXFMTnEtV0EtZ211enhqdUhqNWhTTXZZRWxYOXoySHpWRWdiblZzcTZITHQxeUxmWUs5aEU0SHhqaUxzd1NKNV9xUFJ2TEdoTDUwZUs0SnBGVlNXa1hmUzdJSTJfWUxkR2JuOWN0cTZaZTlUWWQ0UHlQTURreHRhX3F2U0dsSmRyVURKNGxjSnJFcnpDdTR4UVZfdUZxWFZIY3VyWnFkNEY?oc=5
2026-02-22,"손호영 ""칼을 갈고 있다""...'도박 사태' 롯데 자이언츠, 내야 재편 시나리오 - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE91TDU1bktxcVJqbUFvSlZHamJCUnZNdzNMWU16X0xScFQ2R0xmSEVDbkRXTHRVNXQ2MmZvT0pLMWdPU09pTmZySG1pak41dlE?oc=5
2026-02-14,'충격' 롯데 '4명' 새로운 사실 또 밝혀졌다! 불법도박 이게 끝이 아니었다니…왜 '전수 조사' 들어갔나 - 네이트 스포츠,https://news.google.com/rss/articles/CBMiXEFVX3lxTFBENEc3Y2JpOHdzZV8tdTFtdlRNV3E3WTV2WDBMcS0yckxJcV9qaWQ4cFBtZDdiNE0yVVJ5cmRBLXNNNk5DcklFN25UUWdWUnhEbU9aaGFhX0F5d01q?oc=5
2026-02-14,"롯데, '도박 논란' 4인방에 무관용?…그룹 차원 '최고 수위' 징계 예고 - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE00WkhUa3plU2FfMmpfWDRUWnhsUVFPWV9NWUZIdFY5TTE4d19NNmF1Rl9DVGJndTh5cE1fWUJtMGs4Zi10S2k1UWFDM1cxREU?oc=5
2026-03-04,"정민철 前 단장 ""50경기 선수 팀 나오게 됐다""…김동혁 뜬금 방출설, 롯데의 반박 ""사실 아냐"" - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9Hb0ZsOC1EeHRoYlYwenRxdDNDNmRwakRqTFdqRzdUMGUwSDIydVpKMEw0S0dickpLMkdqWklIaVByZGRkY1ljTzVoSF85SHc?oc=5
2026-03-05,"“이젠 결과 보여줘야” 전화위복 다짐한 롯데, 스프링캠프 마무리…김진욱·박정민·손호영·손성빈 투타 MVP - 스포츠동아",https://news.google.com/rss/articles/CBMickFVX3lxTFAtT2JZekctX3AwVGRkcHFRMDhqT2hrRU9hQ3FacjZuVFNKdjVhZnNpQlJzUlZkWjR4OE9id3lwakdGRUdzYWJvOHd0X0dXUm1iZ2VINnU3eVR6MG5RUGJVbWJuRXBoc3BpZy1ZMVJaalg0UQ?oc=5
2026-02-20,"부산을 너무 사랑했던 롯데 최고 유격수, 34세에 은퇴라니…마이너 감독으로 지도자 시작 - 조선비즈 - Chosunbiz",https://news.google.com/rss/articles/CBMigwFBVV95cUxQUG5tTnB6bEY3R3VPQngwZ01tdkJnSm11TDJIVmgyblNMS1VZWFdXM2ZuX21CMHRwbGVjQ252cTEwRXF4bEZ6QVNsRmhCODNnOUZWVjRzQzNLaDZXVmhabGlWOGxLeXJQSUp6YzBWT0c0TVFSb21LNGFxRTNTekdmdVhoVdIBlwFBVV95cUxQV09XemdadlhrWWxtWE5IMXlkM1d0eWF3RFR3c2ZVWF9pdG5YLThzaUNPUlVnUkx6QmEtcmFSOWQ0Q3JZcS1fVmUyUG1FZkV2VG50MjlTQnBrOFhXT3A3b3YzbnB5TlhiZmVYdkN1SDJYUGJaZHh3TmUyTGF4VjRRZTBtWDlRckNuOHVjNG42WEVpZ3p1V05R?oc=5
2026-03-05,"“5년 전 본 선수가 선발로” 자매구단 지바롯데와 교류 이어간 롯데, 같이 심은 씨앗이 열매로 - 스포츠동아",https://news.google.com/rss/articles/CBMickFVX3lxTE53b3pabURzWWZpa1Atbl83N2JzakRzZ2s3OHY5cWRQX2hBZnExVXBXcThiZG1fQTFoX3F3M05BOUtRcnZzVGlvTG5qM3QwWEZNN0l4UzFVd0xqNzU1TUh3WVFtSlVFcFFNR3Nab0J0TmUtdw?oc=5
2026-02-13,"롯데 자이언츠, 대만 도박장서 '성추행' 의혹 포착 - 네이트 스포츠",https://news.google.com/rss/articles/CBMiXEFVX3lxTE10SzNCOW1Gb3BBYnNiZjRxdmcweF9UTWdPSnZZR0RqQlQ3WDBrZUdPc0daQ3o2T0d6Z1lYd1Etd05WbFRvbnduM21NbDdWamZDazR0b25PTW1NeXlu?oc=5
2026-03-03,대만 도박장 출입에 성추행 의혹까지…롯데 자이언츠 '날벼락' | 1min요약 - 중앙일보,https://news.google.com/rss/articles/CBMiW0FVX3lxTFBOMHItS2ppRndNcU9SQUxmQi14elZKb1d0eEVVMHlzdW1Fd3hfbU8wakNfZEZPeFJZLTB2LUtwZGFzYzN4Tk9yRWhCaGwtVzZkSWVTWkJNRUFCckk?oc=5
2026-03-05,"“복잡한 게 사라졌다” 문제 고치려 사비 턴 롯데 김진욱의 절실함, 5선발 낙점 가능성 키운 원동력으로 - 스포츠동아",https://news.google.com/rss/articles/CBMickFVX3lxTFBjMTUyYXRSNVQxSkpJb0o3WlBOR0dtTndjWXFzSGVVa1ZhaGlFNEZCblBWZ2tfaUl2SkZTYzlzUERYc20xV1dra3JOQTlnT0JjUzZlUmxKTGU4cGJfQzFaNVUzbzN1X0pGcnlNazh3ODR5dw?oc=5
2026-01-29,"먼저 칼 빼든 롯데자이언츠...""이제 암표 못 판다"" 선언 - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1SbVg2UVVXMERzekxhMUVDWVRoYldIMV81WHFDVWhyNGhFN3YyR1ZjTWIwS041emVSV0oyRE83dUFVZXlLUUh3T2VGbWljUHM?oc=5
2026-02-19,"‘대만서 도박 의혹’ 롯데 자이언츠 선수 4명... 경찰, 고발장 접수 - 조선일보",https://news.google.com/rss/articles/CBMihgFBVV95cUxPMWstcnlNbGFEM0Q1Ty1USjZudzBHSk1MTExLSFRlanBjbVpRLVBheGVOel9CVGY4Y0U5WWNxUUFQcVRUYjZLM1RLRE9YTUJoWWdiQTY5dmFZZTBQRkFsLUE0V0V0Q3N6MWlxM3dENHB6SDhCemRhU2xzenlRWDZHd2xhV0JpUdIBmgFBVV95cUxNeEVCOVRwbXFYR0c3QU5OZGd2dldXMEhfTzFiWEY1eGNROGFlbVhLQzlVY3ZQT1RXNlF5X25PZFFzZDF3MFdtaEpiS1dsNHE4YTMyY01tV3BGSWhLOVhnNGY1Yk5vTmFiTlFjN0F6TmhIa0c4VXYyMFpNdUFxV3hKTVQxZlBNVklzaGdPbnprLXN3eUxLUWhqYVVn?oc=5
2026-02-14,"롯데 자이언츠 선수 4명 대만서 도박장 방문 … 구단, 징계 절차 착수 - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE45OFoxc2tPSDFQcER6eW1FaTZjQk92ZGUyc1ZKU3BpN0NBR3NQeFVJZnNCeldXeFhFc2QtT2RHa01ueXg3aDVOMzluVkpnSVU?oc=5
2026-03-03,[SW현장메모] 꺼지지 않는 롯데의 불빛…야간까지 버닝 - 네이트 스포츠,https://news.google.com/rss/articles/CBMiXEFVX3lxTE0yS2hSekF2cUR6OW1sbXFIVGVieEF1RTE0WWhON2JsQVNMSi1vUWxSaG5hN3ZCMGF3UFJHWWJFRGZRZVdKY0c0dkRJZHBQTkZTMEE1R2NRUzZXWVVX?oc=5
2026-02-27,"‘도박 파문’ 롯데 자이언츠, 임직원 ‘중징계’ - KBS 뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBWYUVEV014VnNaMkZZZlNIMkJQb2VGd3JvZFFtZ2t5Q3ZxM0xyc3VCSDZtT3R6QUJhcVpDYWVzWWlZUTh6Ty0yekJJdGlwT0VkR2xnVVJDUHlLanc?oc=5
2026-01-31,"얼리+엑스트라 훈련까지 자청…155km 롯데 日 파이어볼러 이토록 진심이다, 명장의 평가는? - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1rUG45a1F6cEJncjBOVEZOZDlCX2UtbnVSMjhiT25NSzl6aGtGV0tfcnd3bmV6b1Rna01uX3NTQndKb1hWb3BVdlRoS0U5RXc?oc=5
2026-03-08,"""롯데 80승하면 금리 0.2%P 더"" 부산銀 가을야구 예·적금 금리 더 높여 [코주부] - 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBYRjVJNl9SLUtaZmlMLUxVWHl2VEtvUmdvMHo5YUVQZEE5VDFxRHE5VVBwQXcyWjYzQlZzQ0FLczBVcGg2NWNSelJFbHZRUVVUSlRF?oc=5
2026-02-13,"사직 달군다…롯데 자이언츠, 3월 22일 '유니폼런' 개최 - 뉴스1",https://news.google.com/rss/articles/CBMiV0FVX3lxTFBJdjAxckpXYUY4cXRjSG84WG91NmpZTzd2NVU4TnZxYVVESFVFUVh1N2dMdThvSVBVc0xZU1JfMjQ5cXNoaDhEdmd4UnlPeW1hQ2VObkx5MA?oc=5
2025-11-17,'역대급 폭망' 롯데자이언츠가 미웠다... 그럼에도 용서한 이유 - OhmyNews,https://news.google.com/rss/articles/CBMid0FVX3lxTFAySkZsNjNYb1VFRFZJc1lzN1BYb01ic1NfLUZDWV9uLXNZQlg2WjBUYkFheGN2NzJzc1YwcWEweEQ5eGpHMnRtYzhYVXB2cXpSVUVKRko5X1Y4RzEwd1lxb2pYanJiZGphSFFlTERuYXYzOG1vSGZR?oc=5
2026-02-19,'대만 도박 의혹' 롯데 자이언츠 선수 4명 고발장 접수 - 노컷뉴스,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9ESzZheXFrQjFZaThmd2IxSTJ6bElldWZVSFdsel9lN3JzRGV4VXV4SERMRXo1RnpNTkEyam5vMXlORUtSOU5sSGpMQUNEZHp3eFE?oc=5
2026-02-02,"""롯데 간다고?"" 전설의 호세가 강력 추천…14억 에이스의 선택, 롯데의 운명까지 바꾸나 - 조선일보",https://news.google.com/rss/articles/CBMigwFBVV95cUxQS3JIOGxEdjlEemZFM1dQWGUwTkk3V1FPSVJHeGI1OVJuQlA3bEpmeHNWVDg3am5LSzlNSnJNV3RXaFJJa0E3MVQ3dEVQNmJOVHhIMk02cUJMTzZ5WXJGQk01anpWelZuU2o3QktPS0ZfazhyNnRzVTJFRUpmVXlLOTZuMNIBlwFBVV95cUxQY2tGaWZXeTBoZHhFWUkxcDRUX1JkeW5vSk5ZZFZSMEZkcnQyS1pNeldDeVpScEpwd0dra3BGTUQ5bkVROW1HU0R5OVdDQXhWZExsd0w2LWhZZHhrM01heFVMN1JCMkozczFraXN3aG45UTVGMmJvWHFXRTVJRUNHd19yOFBSNG12ZXJ0V3JEY3hkYnQxM0VB?oc=5
2026-01-22,프로야구 롯데 연봉 계약 마무리…전민재 첫 억대 연봉 - 연합뉴스,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9qZ0U4eHpsZWxUUmw5eXJmc2FOSVhLRXgtd3NSX3pKYkpDQWM5Q0JnVWduUFVZa2lXXzVTSU5MV3FzNnlZS2xUbWk1MjU1RVhySFMzaERVNXVpenPSAWBBVV95cUxQZGR6YkV5STFIaGQ5THdFYWtMVnlLNW45LU9iTnBhRExwWWU4VVdYWHNBVmZhSWZJVnp6WTZvMDNWTHJRbzQ2UU85T0Jic3pnRklJRnpFT1Jsa3hNNzBXbTQ?oc=5
2026-02-13,롯데 자이언츠 선수 4명 '불법 도박장' 출입…즉각 귀국·징계 수순 - 주간조선,https://news.google.com/rss/articles/CBMiakFVX3lxTE5kSjBjdE5vNFVqUE9tTXBOcjFaSm90YkxNTjJxR1YtT1B3bkx1bGFRV3dScjlRRFFYYTFHSlItUC1LdGxjcF9IRUhZcERyWEcwQjB2aEpzUGlncDVmSlFYaFR6N2xiLWdxSkHSAW5BVV95cUxQSzFkaUJHemNWTmxUeGpFR2RNSi1Da3dLZ1lKR0haRF9CMHFuc0RDdkN1eFU4Qi1kNE12ZzEtY183WGEyMzJNTG1jM3RPOEVVbXV0RFNKSmFYUkZRSTJPanFOWS1WdHRHa2owUDdyQQ?oc=5
2026-02-20,"울산웨일즈, 롯데자이언츠와 첫 개막전…3월 20일 문수야구구장서 야간 경기로 개최 - 문화일보",https://news.google.com/rss/articles/CBMiUEFVX3lxTFBPSFhKTzVoVzlOTWxBWDIyR0RxWXB5dGJQdEhDYThuNlNSRk9Hd1BuZ2VNSGVoLTdTWXlDR1lWOXRockRGenVsV0lLS09UMlJy?oc=5
2026-02-19,"부산경찰, 대만 도박장 출입 롯데자이언츠 선수 4명 수사 - 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE1UaU9wZmdaNXN0aVRQdzY1UDBGYXVaWGt1ZHotazY1ZlFLQ0p3ZkJUM193TTNTWFF6MVZoVURQQVYyTkNLU25GUXpiclZjVkFQaV9SY0xXMVdzNUHSAWBBVV95cUxOanc2ZUZZUFVjOV9QdlpoOVdiQ2ZOTWJVTjFpMFZTWHU0RHEzT0lOc0VJMlNSRllpYTljSEtVR1F4ZzI1VUNvQ1hNdHZxdTR4LXVGSnloNVNBTjVXTW84enY?oc=5
2025-12-17,"[부산경남 DNA] 롯데 자이언츠, 마운드의 대혁신을 선언하다 - knn.co.kr",https://news.google.com/rss/articles/CBMiVkFVX3lxTFBUV1BKaFBNSlpNaWNiS2tVdG93Si1zSC13WUFDbzJGZDlpSzhCNXBVMWlham53SXd6SFlkMTRkZDZhYXRkaDBuc19Ud3dLTmxLVHRMMThn?oc=5
2025-12-12,"롯데 자이언츠, 2026시즌 외국인 선수 구성 완료 - 전국매일신문",https://news.google.com/rss/articles/CBMibkFVX3lxTE54LWIxSXVVeGwxOWd0WTRscUdMeWRQYmI4blc1ZWJ3bUNYY0JMNXdjRmk0QlRCRU04R2ZBRmxVMGJXaUNQQTl1QkhsTWx1T0IxRF9CM2hLRzg0enV3Q3Fic1o2VTI4ZUZMTXBzeGJB?oc=5
2026-01-25,"김지연 “남편 롯데자이언츠 정철원, 가출 후 양육권 갖겠다 소송” - 조선일보",https://news.google.com/rss/articles/CBMijAFBVV95cUxOTDNUMmhpZnZCN0plWjJRQS1DM0F6MUZOaXJkZmZJeElmS1FSdk5DMWJycmdwTHJQWnVudjdtdkx6QWRPOWZicHJBbGFEQmtldVpxNVJubGp5d1hFS3VHSnBvVlY4U2lORW5RR3ZhcGxhc1pHUzVBTHR6MTVlZ2pFNUNib3pmX3RBWVNCVtIBoAFBVV95cUxQYWpGQWdnRjI3RFBla3IwN0FSR2JwREg0Q3ZlMmwyallVX0R1TW9yczROOU51WndsQkNHR2thd2RhcVRBYzh2Yk5VUlZnZzU0U2t4UUpIYkp6OGxtdUV5SW84Mk1JVG1TbkM2aWV6WklRdDhRVExyV2FtbVZRUDdpTE9XRnRtcjVIaFVUcXBRN083TGdRNEhJWXdzM1hwUFVN?oc=5
2026-02-23,"울산웨일즈, 롯데 자이언츠와 맞붙는다 - 한국경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTFB5Vm56c1ZyNjBuVzExTVFpQzVHdThjb3F2TVQtbEJTd0hHZ1Q2WDJ1elUtLXNlMHVneGFJYks1UWdoeVpHWUl2N2c4cmE0d09jdWQyOXRnVWU1Z9IBVEFVX3lxTE9CNmx1a0Vnc0RzdTNoUjR0a0VIS29Zb082MkhXNzlWUVlNMHR3M1JFMHIyOG9tYjJFV1ptaml3bzhSYlpFaHFwMWxvSkpsQ0pnNktNdA?oc=5
2026-03-04,"""(김동혁)50G 징계받은 선수, 안타깝게 팀에서 나온다"" KBO 前단장 논란의 발언…롯데는 그럴 생각이 없다 - 네이트 스포츠",https://news.google.com/rss/articles/CBMiXEFVX3lxTE1WTEh2YlFkcWxKTnJMNTR4NnJaekx1ZHBnVkVfVDE5ME44d19QMFhHZFVkYVJwanRucVR4aW51djY3WjZ1alRSaUJqTy1hRjhzbGM1b3VqU2h3dVR1?oc=5
2026-02-20,"울산웨일즈-롯데자이언츠, 다음달 20일 문수야구장서 퓨처스리그 개막전 - 한겨레",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9YS3ZUaGU3bzBySE11QUFiTzRDYUg2c1hjUEVfXy1pUXo2aFhMeE1qb2lVVFhaX3hZcEp6UW5aWkpfYU1Vbk1XNEV0bmZNYWN5Q3A0TG1RY3ppbm9PbnNneVVsNFc?oc=5
2026-02-04,'와' 롯데가 이런 日 레전드를 영입하다니! '초대박' 일본서도 뜨거운 관심 폭발 - mt.co.kr,https://news.google.com/rss/articles/CBMiakFVX3lxTFBwbEJiMFFoSFg1a3JNeU9qZkhSQ3pLOHF1Qk5xMkp5aHRFNlVSLUlWN0x4V2U3cUIzS0ttWm5UeWFFalZlN2VVeHVPT2xlQ1VTLU5aQ3BpWE9TeDJVQlQ3WXZPZnRTYUJhZGc?oc=5
2025-11-28,"[단독]'작뱅' 이병규 롯데 자이언츠 타격 코치, 2년 연애 끝 결혼 - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBiTXoyaHhfUkh4N3ZnTEFuOWI0X0t1OV80Rl9OZmVtMDBleUtsUlJZT2lFLVRvTF9IZUZVNkVUMTlVX1FhMkdMR0dMRUp5NUE?oc=5
2026-03-03,올해 롯데 야구 망했다고? 로드리게스 피칭 보면 생각 완전히 달라집니다 - 네이트 스포츠,https://news.google.com/rss/articles/CBMiXEFVX3lxTE92emhpQkdJXzc5ZVZod2trbS1iWTg4S0llWjlnSGdpTmQxRjhjYXVnTG5UdEdkd2htTFNockp1OFN4RlRrbXd0UzNsUXBJRzFjMFBiYmFOTDI3dEVP?oc=5
2025-08-28,"롯데 자이언츠, 9월 울산에서 2경기 예정 - 울산MBC",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9aNlM2WWZNb21fUy1kOENYcHZKS29EVmVkaU5OSlhDM1NORHRMbU1jYjkwc3ZYNktqcy1ZcXlHUUpqckl6aWc4Q3UwWHRpbzZPeXljWEdReUpVZw?oc=5
2026-02-20,"롯데자이언츠 선수4명, 수사 착수 - 전국매일신문",https://news.google.com/rss/articles/CBMibkFVX3lxTFBtZUx5MVVFMllfZzdDdEw0VkNnbHoyTXFNQXI4SC1pOWROTDdJLUZPbHhYTlBrcjRHLURYZWtNa2hCTEs1SnRETG55R3VMeXZETWRrM1ZDRVhhNFdhMDhKcjg2bFNMWFhFQzhCRDl3?oc=5
2025-10-28,"“저희도 드리고 싶지만”…롯데 자이언츠 성적 때문에, 이자 160억원 못 준 부산은행 사연 - 조선일보",https://news.google.com/rss/articles/CBMiiwFBVV95cUxPeGdpQnRNdzZZTTRMdkFsS3BhLXcxcUJac0wzM2Y4OHlLQmxDaFdlSGtmMGZNVDAzN2hrUEZtLTdHYjhQYTVDdkpIZTdJQ0ZUYnAyTXBjOGt2ZlBlcTlOcFU1WFU2cENJc2RhNm5zSWRwbk1fTnktV3l3S2hRU3JvUkY4Ym03ZnltaVVr0gGfAUFVX3lxTE1XYk11RWJaYnJCa1NvLTV2cy1pRzU0YTBMb3BqWmJVeU5Xd2VBVmMtRzk1NW11Qkk2Sk9xSUpENTg5UmtMaExId2o5ZC1iLUh6cllYc1dwMDFCa0JEbjRSWGJiSjE3WGxlazMxUy1uUTNjbXdTdmtsTzBRSzJkS2dOV1l2ajJkVmppRnpGWTVYekZKSVZPTjlCTW4yS3g4aw?oc=5
2026-01-29,"“롯데 외인 보면 머리 아파” 대체 어느 정도길래 경계하나, 폰세급 기량 진짜일까→터지면 5강 간다 - 조선일보",https://news.google.com/rss/articles/CBMigwFBVV95cUxNRmxNWHNBaVJzVWRSNmZyZ2dNNFZod29oV01pUzNkTnZzb3F4QVEzbDhWUG9FTVlXalU0OHRHckw0LWFtVC05MXpXOWhwYzd3N1ZGdFdBMEZFSFBKM2ZJTzdfaE1iZkVZeGN0N1ZJSU13YWVldDFPR1FuVGMwU2o2S3NLY9IBlwFBVV95cUxQUDl3OWs1SUY2NmplWVNpUEJJeWJ5dnRnY0lJSWdTb0lFX2x4cVBqUFgwX2JxUXlrd0Z6YWx3TmFPaUhXQUFOb29ZSlRfT0VWdWVaLTF4Um1FelBhTXUxcWRGd3NLN3dDdUR3MHF1NHBvTEpXYXN6bXZSb3pWQWlvWkppXzNJcGViSjhEV3kwSDIwU3pZTFVZ?oc=5
2026-03-01,"[SW현장] 삼일절, 미야자키 하늘에 '롯데자이언츠'가 울려 퍼졌다 - 네이트 스포츠",https://news.google.com/rss/articles/CBMiXEFVX3lxTE1QcjY5Y2ZlOTlnSGxpUnh2aDFiSEhybkp6M19KTjZWMmhmbkUtQ0JSbXRBbE9ndXFfN0ZEX1ZvX0ZrWkdsLTlydlk5UUpadVByV0M4dnZGQ21aNU9J?oc=5
2026-03-04,2026년 2월에 벌어진 사건에 대해 이제야 말합니다. - 브런치,https://news.google.com/rss/articles/CBMiR0FVX3lxTE9YeGE2NVR4bTc5M0pTQW03enJnTWRmQjRHOUFjNnlna1VDc2xMLUdCU0pGNjJiMlo1b1Y0c0lkR3RQQjc1bjJV?oc=5
2026-02-02,'韓 95홈런' 전설적 외인이 도왔다니…157km 파이어볼러가 밝힌 롯데행의 비하인드 스토리 - v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE5jRlhZdExQVDVqUzdVTm43TUJRRXhlc3loTUpjeVBZNHlsMmpGbXRwRzZKejlRWlRFOFpmX3E0SHl5aTA4OEJ6WjY3T3JGNUU?oc=5
